user_id,registration_date,observation_start_date,observation_end_date,last_live_bet_date,first_live_bet_date,tenure_days,live_bets_count,avg_bet_amount,total_turnover,total_payout,ggr,ggr_margin,deposit_count,total_deposit_amount,deposit_to_turnover_ratio,days_active_in_observation,bet_day_rate,days_since_last_bet,live_bets_count_outcome_window,churn,log_turnover,observation_days,daily_bet_activity_rate,inactivity_rate,ggr_per_bet,deposit_per_bet,days_to_first_bet,betting_window_days,activity_intensity,compact_turnover,compact_deposit
USER_16086,2025-02-03,2025-10-03,2025-12-31,2025-12-30,2025-10-04,331,43,6.37,273.91,27.39,246.52,0.9,0.0,0.0,0.0,14,0.1556,1.0,4,0,5.616443771373892,89,0.15730337078651685,0.0030211480362537764,5.733023255813953,0.0,243.0,87.0,0.1299093655589124,5.616443771373892,0.0
USER_16087,2022-08-02,2025-10-03,2025-12-31,2025-12-30,2025-10-03,1247,130,15.01,1951.3,1433.17,518.13,0.2655,0.0,0.0,0.0,31,0.3444,1.0,7,0,7.5767634436887565,89,0.34831460674157305,0.0008019246190858059,3.9856153846153846,0.0,1158.0,88.0,0.10425020048115477,7.5767634436887565,0.0
USER_16088,2024-03-03,2025-10-03,2025-12-31,2025-12-24,2025-10-10,668,62,14.24,882.88,408.83,474.05,0.5369,7.0,755.18,0.8553597317868793,19,0.2111,7.0,5,0,6.784321306816904,89,0.21348314606741572,0.010479041916167664,7.645967741935484,12.18032258064516,586.0,75.0,0.09281437125748503,6.784321306816904,6.628279443077456
USER_16089,2021-05-29,2025-10-03,2025-12-31,2025-12-28,2025-10-04,1677,165,10.16,1676.4,805.86,870.54,0.5193,1.0,1444.19,0.861482939632546,40,0.4444,3.0,22,0,7.425000254550311,89,0.449438202247191,0.0017889087656529517,5.276,8.752666666666666,1589.0,85.0,0.09838998211091235,7.425000254550311,7.275996079792031
USER_16090,2025-07-28,2025-10-03,2025-12-31,2025-12-23,2025-10-04,156,31,11.31,350.61,551.76,-201.15,-0.5737,2.0,405.75,1.1572687601608624,12,0.1333,8.0,2,0,5.862522606817267,89,0.1348314606741573,0.05128205128205128,-6.488709677419355,13.088709677419354,68.0,80.0,0.1987179487179487,5.862522606817267,6.008198746099147
USER_16091,2022-09-29,2025-10-03,2025-12-31,2025-12-31,2025-10-07,1189,105,4.42,464.1,61.6,402.5,0.8673,7.0,530.73,1.143568196509373,26,0.2889,0.0,15,0,6.142252436230051,89,0.29213483146067415,0.0,3.8333333333333335,5.054571428571429,1104.0,85.0,0.08830950378469302,6.142252436230051,6.276135841713396
USER_16092,2024-01-21,2025-10-03,2025-12-31,2025-12-30,2025-10-04,710,125,3.21,401.25,312.54,88.71,0.2211,0.0,0.0,0.0,32,0.3556,1.0,21,0,5.997073785872493,89,0.3595505617977528,0.0014084507042253522,0.70968,0.0,622.0,87.0,0.176056338028169,5.997073785872493,0.0
USER_16093,2024-03-04,2025-10-03,2025-12-31,2025-12-21,2025-10-08,667,26,8.46,219.96,95.12,124.84,0.5676,2.0,288.69,1.3124659028914347,13,0.1444,10.0,3,0,5.397981689660982,89,0.14606741573033707,0.014992503748125937,4.8015384615384615,11.103461538461538,583.0,74.0,0.038980509745127435,5.397981689660982,5.668811385712148
USER_16094,2023-02-25,2025-10-03,2025-12-31,2025-12-28,2025-10-05,1040,28,40.6,1136.8,703.77,433.03,0.3809,0.0,0.0,0.0,8,0.0889,3.0,1,0,7.036851852316547,89,0.0898876404494382,0.0028846153846153848,15.465357142857142,0.0,953.0,84.0,0.026923076923076925,7.036851852316547,0.0
USER_16095,2025-06-09,2025-10-03,2025-12-31,2025-12-26,2025-10-06,205,46,21.03,967.38,868.04,99.34,0.1027,4.0,828.04,0.8559614629204656,16,0.1778,5.0,3,0,6.875624572227752,89,0.1797752808988764,0.024390243902439025,2.1595652173913042,18.00086956521739,119.0,81.0,0.22439024390243903,6.875624572227752,6.720268404875962
USER_16096,2024-06-03,2025-10-03,2025-12-31,2025-12-30,2025-10-14,576,38,18.14,689.32,179.69,509.63,0.7393,1.0,820.95,1.1909563047641154,14,0.1556,1.0,7,0,6.537155258200052,89,0.15730337078651685,0.001736111111111111,13.411315789473685,21.603947368421053,498.0,77.0,0.06597222222222222,6.537155258200052,6.711679565955519
USER_16097,2024-07-30,2025-10-03,2025-12-31,2025-12-23,2025-10-11,519,4,6.7,26.8,22.45,4.35,0.1623,4.0,85.9,3.205223880597015,4,0.0444,8.0,0,1,3.3250360206965914,89,0.0449438202247191,0.015414258188824663,1.0875,21.475,438.0,73.0,0.007707129094412331,3.3250360206965914,4.464758032271346
USER_16098,2025-05-30,2025-10-03,2025-12-31,2025-12-30,2025-11-18,215,11,4.31,47.41,19.68,27.73,0.5849,2.0,77.04,1.624973634254377,4,0.0444,1.0,0,1,3.879706403951603,89,0.0449438202247191,0.004651162790697674,2.520909090909091,7.003636363636364,172.0,42.0,0.05116279069767442,3.879706403951603,4.357221515754911
USER_16099,2024-05-15,2025-10-03,2025-12-31,2025-12-30,2025-10-05,595,118,2.42,285.56,262.61,22.95,0.0804,6.0,309.4,1.0834850819442499,29,0.3222,1.0,11,0,5.657947938312402,89,0.3258426966292135,0.0016806722689075631,0.1944915254237288,2.6220338983050846,508.0,86.0,0.19831932773109243,5.657947938312402,5.737861788309064
USER_16100,2022-03-09,2025-10-03,2025-12-31,2025-12-28,2025-10-12,1393,71,4.9,347.9,438.28,-90.38,-0.2598,5.0,352.39,1.012906007473412,21,0.2333,3.0,7,0,5.8547853481927286,89,0.23595505617977527,0.0021536252692031586,-1.2729577464788733,4.963239436619718,1313.0,77.0,0.050969131371141424,5.8547853481927286,5.86757226293742
USER_16101,2025-08-03,2025-10-03,2025-12-31,2025-12-30,2025-10-04,150,85,0.0,986.0,723.17,262.83,0.2666,3.0,960.88,0.9745233265720081,25,0.2778,1.0,0,1,6.894670039433482,89,0.2808988764044944,0.006666666666666667,3.0921176470588234,11.304470588235294,62.0,87.0,0.5666666666666667,6.894670039433482,6.86888970276027
USER_16102,2023-11-14,2025-10-03,2025-12-31,2025-12-31,2025-10-17,778,30,10.54,316.2,147.55,168.65,0.5334,0.0,0.0,0.0,10,0.1111,0.0,2,0,5.7595324897606925,89,0.11235955056179775,0.0,5.621666666666667,0.0,703.0,75.0,0.038560411311053984,5.7595324897606925,0.0
USER_16103,2025-06-23,2025-10-03,2025-12-31,2025-12-29,2025-10-18,191,28,20.35,569.8,377.74,192.06,0.3371,3.0,325.52,0.5712881712881713,12,0.1333,2.0,0,1,6.347038885602681,89,0.1348314606741573,0.010471204188481676,6.859285714285714,11.625714285714285,117.0,72.0,0.14659685863874344,6.347038885602681,5.788491202583155
USER_16104,2024-02-27,2025-10-03,2025-12-31,2025-12-26,2025-10-09,673,74,6.24,461.76,139.38,322.38,0.6982,2.0,323.06,0.6996275121275122,20,0.2222,5.0,5,0,6.137208561160688,89,0.2247191011235955,0.007429420505200594,4.356486486486486,4.365675675675676,590.0,78.0,0.1099554234769688,6.137208561160688,5.780928683832855
USER_16105,2025-03-24,2025-10-03,2025-12-31,2025-12-22,2025-10-09,282,46,8.56,393.76,288.06,105.7,0.2684,2.0,561.66,1.4264018691588785,16,0.1778,9.0,0,1,5.978277985303807,89,0.1797752808988764,0.031914893617021274,2.2978260869565217,12.209999999999999,199.0,74.0,0.16312056737588654,5.978277985303807,6.332675538076368
USER_16106,2024-09-04,2025-10-03,2025-12-31,2025-12-22,2025-10-08,483,31,2.52,78.12,76.93,1.19,0.0152,3.0,147.13,1.883384536610343,11,0.1222,9.0,0,1,4.370965687314457,89,0.12359550561797752,0.018633540372670808,0.038387096774193545,4.7461290322580645,399.0,75.0,0.06418219461697723,4.370965687314457,4.998090266593961
USER_16107,2023-03-02,2025-10-03,2025-12-31,2025-12-27,2025-10-05,1035,38,14.04,533.52,298.41,235.11,0.4407,4.0,714.95,1.340062228220123,16,0.1778,4.0,0,1,6.28136914791286,89,0.1797752808988764,0.003864734299516908,6.187105263157895,18.814473684210526,948.0,83.0,0.03671497584541063,6.28136914791286,6.573610332120015
USER_16108,2025-04-29,2025-10-03,2025-12-31,2025-12-20,2025-10-03,246,48,4.09,196.32,162.42,33.9,0.1727,2.0,238.63,1.2155154849225753,14,0.1556,11.0,1,0,5.284826776365538,89,0.15730337078651685,0.044715447154471545,0.7062499999999999,4.9714583333333335,157.0,78.0,0.1951219512195122,5.284826776365538,5.479096067084477
USER_16109,2023-10-26,2025-10-03,2025-12-31,2025-12-27,2025-10-15,797,37,9.89,365.93,335.14,30.79,0.0841,5.0,403.02,1.1013581832590933,15,0.1667,4.0,1,0,5.905171094167382,89,0.16853932584269662,0.005018820577164366,0.8321621621621621,10.892432432432432,720.0,73.0,0.04642409033877039,5.905171094167382,6.001464381686316
USER_16110,2025-03-22,2025-10-03,2025-12-31,2025-12-31,2025-10-11,284,41,8.69,356.29,242.95,113.34,0.3181,3.0,460.58,1.2927109938533217,16,0.1778,0.0,3,0,5.878547776952283,89,0.1797752808988764,0.0,2.7643902439024393,11.233658536585365,203.0,81.0,0.1443661971830986,5.878547776952283,6.134655386698898
USER_16111,2024-10-08,2025-10-03,2025-12-31,2025-12-29,2025-10-03,449,82,5.56,455.92,66.31,389.61,0.8546,3.0,363.17,0.7965651868748903,18,0.2,2.0,5,0,6.124508320865746,89,0.20224719101123595,0.004454342984409799,4.751341463414635,4.42890243902439,360.0,87.0,0.18262806236080179,6.124508320865746,5.897620791577822
USER_16112,2025-09-18,2025-10-03,2025-12-31,2025-12-25,2025-10-08,104,60,7.79,467.4,358.39,109.01,0.2332,3.0,277.75,0.5942447582370561,24,0.2667,6.0,9,0,6.149322631723562,89,0.2696629213483146,0.057692307692307696,1.8168333333333335,4.629166666666666,20.0,78.0,0.5769230769230769,6.149322631723562,5.630315322774329
USER_16113,2025-05-26,2025-10-03,2025-12-31,2025-12-30,2025-10-03,219,51,29.2,1489.2,814.29,674.91,0.4532,3.0,1532.83,1.0292976094547408,18,0.2,1.0,2,0,7.306665618119627,89,0.20224719101123595,0.0045662100456621,13.233529411764705,30.05549019607843,130.0,88.0,0.2328767123287671,7.306665618119627,7.335523154404051
USER_16114,2022-01-29,2025-10-03,2025-12-31,2025-12-28,2025-10-05,1432,33,5.3,174.9,133.25,41.65,0.2381,1.0,245.21,1.4020011435105775,13,0.1444,3.0,5,0,5.169915651743512,89,0.14606741573033707,0.002094972067039106,1.262121212121212,7.430606060606061,1345.0,84.0,0.023044692737430168,5.169915651743512,5.50618483030973
USER_16115,2024-06-05,2025-10-03,2025-12-31,2025-12-12,2025-10-03,574,21,8.17,171.57,131.04,40.53,0.2362,4.0,172.67,1.0064113772804102,10,0.1111,19.0,4,0,5.150802951259488,89,0.11235955056179775,0.033101045296167246,1.9300000000000002,8.222380952380952,485.0,70.0,0.036585365853658534,5.150802951259488,5.157156946759023
USER_16116,2022-12-19,2025-10-03,2025-12-31,2025-12-27,2025-10-03,1108,80,14.96,1196.8,1068.76,128.04,0.107,3.0,950.44,0.7941510695187166,18,0.2,4.0,3,0,7.088241819830362,89,0.20224719101123595,0.0036101083032490976,1.6004999999999998,11.880500000000001,1019.0,85.0,0.07220216606498195,7.088241819830362,6.85797662641899
USER_16117,2023-04-22,2025-10-03,2025-12-31,2025-12-23,2025-10-09,984,38,15.36,583.68,161.78,421.9,0.7228,2.0,493.87,0.846131441885965,16,0.1778,8.0,5,0,6.371064689021092,89,0.1797752808988764,0.008130081300813009,11.102631578947367,12.996578947368421,901.0,75.0,0.03861788617886179,6.371064689021092,6.204295101813748
USER_16118,2025-10-08,2025-10-03,2025-12-31,2025-12-29,2025-10-11,84,79,9.53,752.87,370.12,382.75,0.5084,3.0,856.34,1.137434085565901,29,0.3222,2.0,8,0,6.625219939349886,89,0.3258426966292135,0.023809523809523808,4.844936708860759,10.839746835443039,3.0,79.0,0.9404761904761905,6.625219939349886,6.753834572708934
USER_16119,2024-10-26,2025-10-03,2025-12-31,2025-12-30,2025-10-04,431,155,4.36,675.8,133.61,542.19,0.8023,4.0,733.01,1.0846552234388873,35,0.3889,1.0,22,0,6.517375808292013,89,0.39325842696629215,0.002320185614849188,3.498,4.729096774193549,343.0,87.0,0.35962877030162416,6.517375808292013,6.598522652499912
USER_16120,2024-07-25,2025-10-03,2025-12-31,2025-12-23,2025-10-13,524,16,12.18,194.88,185.38,9.5,0.0487,0.0,0.0,0.0,8,0.0889,8.0,4,0,5.277502226834117,89,0.0898876404494382,0.015267175572519083,0.59375,0.0,445.0,71.0,0.030534351145038167,5.277502226834117,0.0
USER_16121,2024-01-28,2025-10-03,2025-12-31,2025-12-26,2025-10-09,703,48,5.75,276.0,249.62,26.38,0.0956,3.0,315.85,1.1443840579710145,17,0.1889,5.0,5,0,5.6240175061873385,89,0.19101123595505617,0.007112375533428165,0.5495833333333333,6.580208333333334,620.0,78.0,0.06827880512091039,5.6240175061873385,5.758428475769526
USER_16122,2024-06-17,2025-10-03,2025-12-31,2025-12-29,2025-10-03,562,95,7.98,758.1,369.66,388.44,0.5124,2.0,889.92,1.1738820736050652,24,0.2667,2.0,20,0,6.632133521022722,89,0.2696629213483146,0.0035587188612099642,4.088842105263158,9.36757894736842,473.0,87.0,0.16903914590747332,6.632133521022722,6.792254636683284
USER_16123,2021-10-29,2025-10-03,2025-12-31,2025-12-24,2025-10-03,1524,88,4.64,408.32,383.79,24.53,0.0601,4.0,561.94,1.3762245297805644,26,0.2889,7.0,4,0,6.014497246218554,89,0.29213483146067415,0.004593175853018373,0.27875,6.385681818181819,1435.0,82.0,0.05774278215223097,6.014497246218554,6.333173050524441
USER_16124,2023-06-07,2025-10-03,2025-12-31,2025-12-30,2025-10-15,938,44,2.67,117.48,98.7,18.78,0.1599,0.0,0.0,0.0,15,0.1667,1.0,10,0,4.774744169959543,89,0.16853932584269662,0.0010660980810234541,0.4268181818181818,0.0,861.0,76.0,0.046908315565031986,4.774744169959543,0.0
USER_16125,2023-06-26,2025-10-03,2025-12-31,2025-12-30,2025-10-06,919,33,13.56,447.48,264.01,183.47,0.41,3.0,529.54,1.1833824975417895,11,0.1222,1.0,5,0,6.105864087416478,89,0.12359550561797752,0.001088139281828074,5.55969696969697,16.046666666666667,833.0,85.0,0.035908596300326445,6.105864087416478,6.2738953557770625
USER_16126,2024-02-15,2025-10-03,2025-12-31,2025-12-30,2025-10-26,685,31,12.06,373.86,388.93,-15.07,-0.0403,1.0,436.75,1.1682180495372598,13,0.1444,1.0,2,0,5.9265526229308385,89,0.14606741573033707,0.00145985401459854,-0.48612903225806453,14.088709677419354,619.0,65.0,0.04525547445255475,5.9265526229308385,6.081647971165961
USER_16127,2023-07-01,2025-10-03,2025-12-31,2025-12-28,2025-10-07,914,63,41.46,2611.98,769.0,1842.98,0.7056,1.0,2667.46,1.0212405914287246,20,0.2222,3.0,15,0,7.868246611453816,89,0.2247191011235955,0.0032822757111597373,29.253650793650795,42.34063492063492,829.0,82.0,0.06892778993435449,7.868246611453816,7.889256805967068
USER_16128,2025-04-22,2025-10-03,2025-12-31,2025-12-30,2025-10-04,253,44,4.33,190.52,88.87,101.65,0.5335,1.0,298.14,1.5648750787318915,14,0.1556,1.0,0,1,5.2549922418096635,89,0.15730337078651685,0.003952569169960474,2.310227272727273,6.77590909090909,165.0,87.0,0.17391304347826086,5.2549922418096635,5.70091169123118
USER_16129,2025-01-03,2025-10-03,2025-12-31,2025-12-26,2025-10-03,362,39,4.56,177.84,143.93,33.91,0.1907,1.0,207.09,1.1644736842105263,16,0.1778,5.0,10,0,5.18649155136578,89,0.1797752808988764,0.013812154696132596,0.8694871794871794,5.3100000000000005,273.0,84.0,0.10773480662983426,5.18649155136578,5.337970678424688
USER_16130,2023-11-21,2025-10-03,2025-12-31,2025-12-30,2025-10-07,771,137,3.08,421.96,314.8,107.16,0.254,4.0,521.66,1.2362783202199261,36,0.4,1.0,23,0,6.0472776119271945,89,0.4044943820224719,0.0012970168612191958,0.7821897810218977,3.807737226277372,686.0,84.0,0.17769130998702984,6.0472776119271945,6.258931157058855
USER_16131,2024-11-20,2025-10-03,2025-12-31,2025-12-18,2025-10-04,406,31,2.27,70.37,50.32,20.05,0.2849,4.0,179.3,2.547960778740941,10,0.1111,13.0,0,1,4.267877612982976,89,0.11235955056179775,0.03201970443349754,0.6467741935483872,5.783870967741936,318.0,75.0,0.07635467980295567,4.267877612982976,5.194622130209272
USER_16132,2022-06-10,2025-10-03,2025-12-31,2025-12-27,2025-10-06,1300,11,9.86,108.46,86.07,22.39,0.2064,2.0,90.44,0.8338557993730408,7,0.0778,4.0,1,0,4.695559185715772,89,0.07865168539325842,0.003076923076923077,2.0354545454545456,8.22181818181818,1214.0,82.0,0.008461538461538461,4.695559185715772,4.515683019486556
USER_16133,2024-06-06,2025-10-03,2025-12-31,2025-12-03,2025-10-07,573,24,0.0,578.64,393.38,185.26,0.3202,1.0,528.34,0.9130720309691691,10,0.1111,28.0,3,0,6.362407221177723,89,0.11235955056179775,0.04886561954624782,7.719166666666666,22.014166666666668,488.0,57.0,0.041884816753926704,6.362407221177723,6.2716309475181005
USER_16134,2024-07-27,2025-10-03,2025-12-31,2025-12-28,2025-10-22,522,26,8.84,229.84,71.68,158.16,0.6881,3.0,212.33,0.9238165680473374,10,0.1111,3.0,4,0,5.441724829842766,89,0.11235955056179775,0.005747126436781609,6.083076923076923,8.166538461538462,452.0,67.0,0.04980842911877394,5.441724829842766,5.3628402625635365
USER_16135,2025-01-19,2025-10-03,2025-12-31,2025-12-31,2025-10-05,346,55,0.0,249.7,243.66,6.04,0.0242,3.0,227.05,0.9092911493792551,19,0.2111,0.0,4,0,5.524257005164247,89,0.21348314606741572,0.0,0.10981818181818181,4.128181818181818,259.0,87.0,0.15895953757225434,5.524257005164247,5.42956490315771
USER_16136,2025-01-28,2025-10-03,2025-12-31,2025-12-29,2025-10-04,337,85,1.82,154.7,154.34,0.36,0.0023,4.0,155.6,1.0058177117000646,23,0.2556,2.0,2,0,5.0479310788399525,89,0.25842696629213485,0.005934718100890208,0.0042352941176470585,1.8305882352941176,249.0,86.0,0.2522255192878338,5.0479310788399525,5.053694783556702
USER_16137,2024-10-07,2025-10-03,2025-12-31,2025-12-29,2025-10-04,450,67,8.42,564.14,516.06,48.08,0.0852,2.0,467.56,0.8288013613642004,19,0.2111,2.0,14,0,6.337073488062781,89,0.21348314606741572,0.0044444444444444444,0.7176119402985074,6.978507462686567,362.0,86.0,0.14888888888888888,6.337073488062781,6.149664161781526
USER_16138,2025-09-06,2025-10-03,2025-12-31,2025-12-23,2025-10-03,116,57,5.0,285.0,184.21,100.79,0.3536,5.0,219.78,0.7711578947368422,20,0.2222,8.0,4,0,5.655991810819852,89,0.2247191011235955,0.06896551724137931,1.7682456140350877,3.8557894736842107,27.0,81.0,0.49137931034482757,5.655991810819852,5.397166730590206
USER_16139,2025-08-14,2025-10-03,2025-12-31,2025-12-28,2025-10-05,139,48,5.06,242.88,279.25,-36.37,-0.1497,6.0,225.57,0.9287302371541502,15,0.1667,3.0,0,1,5.496676301039615,89,0.16853932584269662,0.02158273381294964,-0.7577083333333333,4.699375,52.0,84.0,0.34532374100719426,5.496676301039615,5.423053947949363
USER_16140,2025-06-20,2025-10-03,2025-12-31,2025-12-21,2025-10-26,194,17,14.16,240.72,76.55,164.17,0.682,4.0,205.63,0.8542289797274842,8,0.0889,10.0,0,1,5.487780031493358,89,0.0898876404494382,0.05154639175257732,9.657058823529411,12.095882352941176,128.0,56.0,0.08762886597938144,5.487780031493358,5.330929754275513
USER_16141,2025-01-09,2025-10-03,2025-12-31,2025-12-31,2025-10-05,356,101,11.05,1116.05,843.99,272.06,0.2438,4.0,729.99,0.6540835984050895,27,0.3,0.0,13,0,7.018446560824764,89,0.30337078651685395,0.0,2.693663366336634,7.227623762376238,269.0,87.0,0.28370786516853935,7.018446560824764,6.594399779765647
USER_16142,2023-06-11,2025-10-03,2025-12-31,2025-12-31,2025-11-06,934,30,10.86,325.8,296.73,29.07,0.0892,4.0,415.55,1.275475751995089,10,0.1111,0.0,4,0,5.789348362985848,89,0.11235955056179775,0.0,0.969,13.851666666666667,879.0,55.0,0.032119914346895075,5.789348362985848,6.032006502420918
USER_16143,2021-12-09,2025-10-03,2025-12-31,2025-12-09,2025-10-06,1483,22,3.6,79.2,30.95,48.25,0.6092,3.0,89.97,1.1359848484848485,10,0.1111,22.0,0,1,4.384523514872469,89,0.11235955056179775,0.014834794335805798,2.1931818181818183,4.089545454545455,1397.0,64.0,0.014834794335805798,4.384523514872469,4.51052978183397
USER_16144,2025-09-03,2025-10-03,2025-12-31,2025-12-29,2025-10-05,119,84,19.51,1638.84,330.85,1307.99,0.7981,3.0,1917.32,1.1699250689512095,22,0.2444,2.0,11,0,7.402353955083253,89,0.24719101123595505,0.01680672268907563,15.571309523809523,22.825238095238095,32.0,85.0,0.7058823529411765,7.402353955083253,7.559205081985874
USER_16145,2024-10-09,2025-10-03,2025-12-31,2025-12-29,2025-10-03,448,50,7.16,358.0,35.8,322.2,0.9,0.0,0.0,0.0,17,0.1889,2.0,6,0,5.883322388488279,89,0.19101123595505617,0.004464285714285714,6.444,0.0,359.0,87.0,0.11160714285714286,5.883322388488279,0.0
USER_16146,2025-07-19,2025-10-03,2025-12-31,2025-12-31,2025-10-04,165,60,25.01,1500.6,618.14,882.46,0.5881,2.0,1778.85,1.1854258296681328,21,0.2333,0.0,5,0,7.314286485272299,89,0.23595505617977527,0.0,14.707666666666666,29.647499999999997,77.0,88.0,0.36363636363636365,7.314286485272299,7.484284370072322
USER_16147,2025-04-17,2025-10-03,2025-12-31,2025-12-29,2025-10-03,258,158,5.9,932.2,695.42,236.78,0.254,4.0,1115.68,1.196824715726239,36,0.4,2.0,18,0,6.838619540147275,89,0.4044943820224719,0.007751937984496124,1.4986075949367088,7.061265822784811,169.0,87.0,0.6124031007751938,6.838619540147275,7.018115276378225
USER_16148,2023-08-30,2025-10-03,2025-12-31,2025-12-28,2025-10-04,854,54,6.12,330.48,146.43,184.05,0.5569,3.0,318.63,0.9641430646332606,15,0.1667,3.0,3,0,5.8035674759808416,89,0.16853932584269662,0.00351288056206089,3.4083333333333337,5.900555555555555,766.0,85.0,0.06323185011709602,5.8035674759808416,5.767164076821024
USER_16149,2024-10-11,2025-10-03,2025-12-31,2025-12-29,2025-10-04,446,133,12.82,1705.06,1910.96,-205.9,-0.1208,0.0,0.0,0.0,31,0.3444,2.0,16,0,7.441941897421452,89,0.34831460674157305,0.004484304932735426,-1.5481203007518798,0.0,358.0,86.0,0.2982062780269058,7.441941897421452,0.0
USER_16150,2022-05-07,2025-10-03,2025-12-31,2025-12-31,2025-10-03,1334,169,7.06,1193.14,132.43,1060.71,0.889,0.0,0.0,0.0,40,0.4444,0.0,30,0,7.085181540010283,89,0.449438202247191,0.0,6.2763905325443785,0.0,1245.0,89.0,0.12668665667166418,7.085181540010283,0.0
USER_16151,2022-02-04,2025-10-03,2025-12-31,2025-12-26,2025-10-07,1426,77,8.83,679.91,570.65,109.26,0.1607,3.0,408.13,0.6002706240531835,21,0.2333,5.0,12,0,6.523430138825488,89,0.23595505617977527,0.0035063113604488078,1.418961038961039,5.30038961038961,1341.0,80.0,0.05399719495091164,6.523430138825488,6.014032953950455
USER_16152,2025-06-01,2025-10-03,2025-12-31,2025-12-26,2025-10-10,213,53,6.55,347.15,330.56,16.59,0.0478,2.0,238.92,0.6882327524125018,16,0.1778,5.0,19,0,5.852633421388556,89,0.1797752808988764,0.023474178403755867,0.3130188679245283,4.507924528301887,131.0,77.0,0.24882629107981222,5.852633421388556,5.480305534440753
USER_16153,2024-10-31,2025-10-03,2025-12-31,2025-12-29,2025-10-07,426,87,8.8,765.6,596.99,168.61,0.2202,7.0,483.13,0.6310475444096133,24,0.2667,2.0,2,0,6.6419651529464545,89,0.2696629213483146,0.004694835680751174,1.9380459770114944,5.553218390804598,341.0,83.0,0.20422535211267606,6.6419651529464545,6.1823534656927635
USER_16154,2024-07-16,2025-10-03,2025-12-31,2025-12-28,2025-10-11,533,48,25.29,1213.92,1653.9,-439.98,-0.3624,0.0,0.0,0.0,19,0.2111,3.0,4,0,7.102433509985463,89,0.21348314606741572,0.005628517823639775,-9.16625,0.0,452.0,78.0,0.0900562851782364,7.102433509985463,0.0
USER_16155,2023-04-17,2025-10-03,2025-12-31,2025-12-31,2025-10-08,989,54,6.51,351.54,82.04,269.5,0.7666,2.0,329.45,0.9371622006030608,19,0.2111,0.0,7,0,5.865164090991808,89,0.21348314606741572,0.0,4.9907407407407405,6.100925925925925,905.0,84.0,0.054600606673407485,5.865164090991808,5.800455361916462
USER_16156,2025-10-03,2025-10-03,2025-12-31,2025-12-29,2025-10-05,89,133,5.39,716.87,664.27,52.6,0.0734,11.0,897.59,1.252095916972394,31,0.3444,2.0,20,0,6.576288494159334,89,0.34831460674157305,0.02247191011235955,0.3954887218045113,6.7487969924812035,2.0,85.0,1.4943820224719102,6.576288494159334,6.800826868152148
USER_16157,2025-08-25,2025-10-03,2025-12-31,2025-12-28,2025-10-07,128,100,16.51,1651.0,903.11,747.89,0.453,5.0,946.35,0.573198061780739,24,0.2667,3.0,16,0,7.409741954080923,89,0.2696629213483146,0.0234375,7.478899999999999,9.4635,43.0,82.0,0.78125,7.409741954080923,6.853668613078371
USER_16158,2025-06-04,2025-10-03,2025-12-31,2025-12-31,2025-10-04,210,60,6.99,419.4,527.12,-107.72,-0.2568,3.0,498.87,1.1894849785407726,21,0.2333,0.0,6,0,6.041206639002796,89,0.23595505617977527,0.0,-1.7953333333333332,8.3145,122.0,88.0,0.2857142857142857,6.041206639002796,6.214348064616332
USER_16159,2024-09-18,2025-10-03,2025-12-31,2025-12-30,2025-10-06,469,74,4.87,360.38,410.52,-50.14,-0.1391,1.0,237.7,0.6595815528053721,22,0.2444,1.0,8,0,5.889930036283685,89,0.24719101123595505,0.0021321961620469083,-0.6775675675675675,3.212162162162162,383.0,85.0,0.15778251599147122,5.889930036283685,5.4752075333447845
USER_16160,2025-01-05,2025-10-03,2025-12-31,2025-12-27,2025-10-04,360,78,10.0,780.0,951.98,-171.98,-0.2205,5.0,745.8,0.9561538461538461,22,0.2444,4.0,7,0,6.660575149839686,89,0.24719101123595505,0.011111111111111112,-2.204871794871795,9.561538461538461,272.0,84.0,0.21666666666666667,6.660575149839686,6.615797411667567
USER_16161,2025-05-10,2025-10-03,2025-12-31,2025-12-31,2025-10-04,235,103,10.1,1040.3,682.88,357.42,0.3436,3.0,1024.05,0.9843795059117563,31,0.3444,0.0,14,0,6.94822521153585,89,0.34831460674157305,0.0,3.4700970873786408,9.942233009708737,147.0,88.0,0.43829787234042555,6.94822521153585,6.932496670870584
USER_16162,2025-08-10,2025-10-03,2025-12-31,2025-12-29,2025-10-04,143,44,5.63,247.72,198.52,49.2,0.1986,2.0,296.56,1.197158081705151,15,0.1667,2.0,0,1,5.516327765750498,89,0.16853932584269662,0.013986013986013986,1.1181818181818182,6.74,55.0,86.0,0.3076923076923077,5.516327765750498,5.69561588532314
USER_16163,2025-01-17,2025-10-03,2025-12-31,2025-12-29,2025-10-04,348,66,10.32,681.12,318.13,362.99,0.5329,3.0,676.58,0.9933345078693916,23,0.2556,2.0,7,0,6.525205595444714,89,0.25842696629213485,0.005747126436781609,5.499848484848485,10.251212121212122,260.0,86.0,0.1896551724137931,6.525205595444714,6.518527626963634
USER_16164,2024-07-09,2025-10-03,2025-12-31,2025-12-30,2025-10-06,540,91,12.74,1159.34,244.87,914.47,0.7888,3.0,639.7,0.5517794607276555,25,0.2778,1.0,7,0,7.056468344602262,89,0.2808988764044944,0.001851851851851852,10.04912087912088,7.0296703296703305,454.0,85.0,0.1685185185185185,7.056468344602262,6.462561328644976
